,Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche
Matin,,,,,,,
Midi,,,,,,,
Après-midi,,"12h45 - Vidéo
13h15 - Strap
13h30 - Activation
14h - Séance 99
16h - Muscu 47","12h15 - Vidéo
12h45 - Strap
13h - Activation
13h30 - Séance 100
16h30 - Muscu 48","12h45 - Vidéo
13h15 - Strap
13h30 - Activation
14h - Séance 101","12h45 - Vidéo
13h15 - Strap
13h30 - Activation
14h - Séance 102","CDF 1/16 : RCL - PFC 15h
Récup post match (Kiné + bain froid)",
